Customer_id,recency,history_segment,history,mens,womens,zip_code,newbie,channel,type,conversion,spend
23243,10,1) $0 - $100,29.99,0,1,Urban,1,Web,No merchandise,0,0
23244,8,2) $100 - $200,173.26,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
23245,6,1) $0 - $100,29.99,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
23246,7,1) $0 - $100,70.47,1,0,Rural,1,Web,No merchandise,1,0
23247,9,1) $0 - $100,29.99,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23248,9,1) $0 - $100,29.99,0,1,Suburban,0,Phone,No merchandise,0,0
23249,1,1) $0 - $100,29.99,1,0,Suburban,0,Web,Mens and Womens merchandise,1,0
23250,2,"6) $750 - $1,000",831.66,1,0,Urban,1,Multichannel,No merchandise,0,0
23251,10,1) $0 - $100,89.7,1,0,Urban,0,Web,No merchandise,0,0
23252,9,2) $100 - $200,105.97,1,0,Suburban,0,Web,No merchandise,0,0
23253,8,1) $0 - $100,40.77,0,1,Urban,0,Phone,No merchandise,0,0
23254,1,"7) $1,000 +",1390.4,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
23255,10,1) $0 - $100,70.5,0,1,Suburban,0,Web,No merchandise,0,0
23256,1,2) $100 - $200,119.37,0,1,Suburban,1,Phone,No merchandise,0,0
23257,2,5) $500 - $750,638.94,0,1,Urban,1,Multichannel,No merchandise,1,0
23258,2,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
23259,12,1) $0 - $100,53.58,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23260,8,1) $0 - $100,95.53,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
23261,9,2) $100 - $200,184.72,0,1,Urban,0,Phone,No merchandise,0,0
23262,11,1) $0 - $100,41.63,1,0,Urban,0,Phone,No merchandise,0,0
23263,6,3) $200 - $350,273.63,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23264,2,1) $0 - $100,51.07,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
23265,9,2) $100 - $200,119.43,1,0,Urban,0,Phone,Mens and Womens merchandise,1,0
23266,10,2) $100 - $200,123.69,0,1,Rural,0,Phone,No merchandise,0,0
23267,12,2) $100 - $200,159.93,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
23268,12,3) $200 - $350,240.76,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23269,11,1) $0 - $100,51.63,1,0,Urban,0,Web,No merchandise,0,0
23270,4,1) $0 - $100,34,1,0,Suburban,1,Web,No merchandise,0,0
23271,4,"6) $750 - $1,000",869.59,0,1,Urban,1,Multichannel,No merchandise,0,0
23272,1,1) $0 - $100,87.12,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23273,11,1) $0 - $100,39.24,1,0,Suburban,0,Web,No merchandise,0,0
23274,1,3) $200 - $350,239.61,0,1,Urban,0,Phone,Mens and Womens merchandise,1,0
23275,8,1) $0 - $100,29.99,1,0,Suburban,1,Web,No merchandise,0,0
23276,2,2) $100 - $200,104.05,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23277,4,5) $500 - $750,624.02,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23278,4,4) $350 - $500,376.44,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
23279,1,2) $100 - $200,180,0,1,Rural,0,Phone,Mens and Womens merchandise,0,0
23280,9,4) $350 - $500,473.32,0,1,Suburban,1,Phone,No merchandise,0,0
23281,2,2) $100 - $200,106.01,0,1,Suburban,1,Phone,No merchandise,0,0
23282,11,4) $350 - $500,422.76,1,1,Urban,0,Phone,No merchandise,0,0
23283,4,5) $500 - $750,661.71,1,0,Urban,1,Web,No merchandise,0,0
23284,10,1) $0 - $100,41.47,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23285,10,2) $100 - $200,153.35,0,1,Rural,0,Phone,Mens and Womens merchandise,0,0
23286,7,4) $350 - $500,387.2,0,1,Rural,0,Multichannel,No merchandise,0,0
23287,1,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23288,2,1) $0 - $100,45.03,1,0,Suburban,0,Phone,No merchandise,1,0
23289,11,1) $0 - $100,29.99,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23290,1,2) $100 - $200,145.61,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23291,7,2) $100 - $200,182.42,1,0,Rural,0,Web,No merchandise,0,0
23292,8,1) $0 - $100,45.71,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
23293,2,1) $0 - $100,92.25,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23294,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,No merchandise,0,0
23295,6,2) $100 - $200,116.93,0,1,Suburban,0,Web,No merchandise,0,0
23296,1,1) $0 - $100,87.55,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23297,1,1) $0 - $100,29.99,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
23298,3,2) $100 - $200,162.97,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23299,1,"7) $1,000 +",1311.69,1,1,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
23300,8,2) $100 - $200,138.78,1,0,Rural,1,Web,Mens and Womens merchandise,0,0
23301,4,1) $0 - $100,46.11,1,0,Rural,0,Phone,No merchandise,1,0
23302,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,No merchandise,1,16
23303,2,1) $0 - $100,87.99,1,0,Urban,0,Phone,No merchandise,0,0
23304,4,5) $500 - $750,518.09,1,1,Suburban,1,Web,Mens and Womens merchandise,0,0
23305,2,5) $500 - $750,668.5,1,0,Suburban,1,Phone,No merchandise,0,0
23306,12,3) $200 - $350,298.77,0,1,Suburban,0,Web,No merchandise,0,0
23307,7,2) $100 - $200,130.65,1,0,Urban,1,Phone,No merchandise,0,0
23308,4,3) $200 - $350,297.8,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
23309,4,3) $200 - $350,328.87,0,1,Urban,1,Phone,No merchandise,0,0
23310,1,1) $0 - $100,31.98,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23311,3,"7) $1,000 +",1124.2,1,0,Urban,1,Multichannel,Mens and Womens merchandise,0,0
23312,10,1) $0 - $100,29.99,1,0,Suburban,1,Web,No merchandise,0,0
23313,1,1) $0 - $100,67.34,0,1,Rural,0,Web,No merchandise,0,0
23314,6,2) $100 - $200,147.36,0,1,Rural,0,Web,No merchandise,0,0
23315,6,3) $200 - $350,258.59,1,1,Urban,1,Multichannel,No merchandise,0,0
23316,10,2) $100 - $200,153.06,1,0,Rural,1,Web,No merchandise,0,0
23317,1,3) $200 - $350,319.78,1,0,Urban,0,Web,No merchandise,0,0
23318,3,1) $0 - $100,92.91,1,0,Rural,0,Phone,Mens and Womens merchandise,0,0
23319,5,5) $500 - $750,612.02,1,1,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
23320,1,3) $200 - $350,201.67,1,0,Rural,0,Multichannel,Mens and Womens merchandise,0,0
23321,3,3) $200 - $350,279.21,0,1,Urban,0,Phone,No merchandise,0,0
23322,2,2) $100 - $200,133.09,0,1,Suburban,1,Phone,No merchandise,0,0
23323,6,3) $200 - $350,277.94,1,1,Urban,1,Web,No merchandise,0,0
23324,4,1) $0 - $100,56.78,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23325,10,1) $0 - $100,62.8,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
23326,3,5) $500 - $750,663.63,1,0,Rural,1,Multichannel,Mens and Womens merchandise,0,0
23327,3,4) $350 - $500,387.14,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23328,11,3) $200 - $350,211.7,1,0,Urban,1,Multichannel,Mens and Womens merchandise,0,0
23329,2,1) $0 - $100,29.99,1,0,Suburban,0,Phone,No merchandise,0,0
23330,5,1) $0 - $100,29.99,0,1,Suburban,1,Web,No merchandise,0,0
23331,1,3) $200 - $350,260.08,0,1,Urban,0,Web,No merchandise,1,0
23332,2,1) $0 - $100,54.12,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
23333,3,2) $100 - $200,188.98,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
23334,11,1) $0 - $100,29.99,0,1,Rural,0,Phone,Mens and Womens merchandise,0,0
23335,7,4) $350 - $500,464.13,1,0,Suburban,1,Multichannel,No merchandise,0,0
23336,9,1) $0 - $100,73.06,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23337,6,3) $200 - $350,232.94,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
23338,12,2) $100 - $200,159.31,1,0,Suburban,0,Phone,No merchandise,0,0
23339,3,2) $100 - $200,101.67,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23340,2,"7) $1,000 +",1065.98,0,1,Suburban,1,Multichannel,No merchandise,0,0
23341,10,1) $0 - $100,29.99,1,0,Suburban,0,Web,Mens and Womens merchandise,1,0
23342,9,2) $100 - $200,199.69,1,0,Urban,1,Phone,No merchandise,0,0
23343,6,2) $100 - $200,176.41,1,0,Suburban,0,Web,No merchandise,1,0
23344,6,1) $0 - $100,79.75,1,0,Suburban,0,Phone,No merchandise,1,0
23345,2,5) $500 - $750,693.98,0,1,Rural,1,Web,No merchandise,1,0
23346,7,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23347,8,1) $0 - $100,29.99,0,1,Suburban,0,Web,No merchandise,0,0
23348,4,2) $100 - $200,157.08,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23349,1,1) $0 - $100,89.38,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
23350,1,2) $100 - $200,193.78,0,1,Suburban,0,Web,No merchandise,1,0
23351,1,5) $500 - $750,528.7,1,1,Urban,1,Multichannel,No merchandise,0,0
23352,8,2) $100 - $200,115.8,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23353,2,1) $0 - $100,76.38,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
23354,3,1) $0 - $100,74.06,0,1,Urban,1,Phone,No merchandise,0,0
23355,10,3) $200 - $350,242.33,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23356,12,1) $0 - $100,66.23,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23357,4,2) $100 - $200,127.41,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
23358,1,1) $0 - $100,87.01,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23359,1,"6) $750 - $1,000",789.65,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
23360,4,1) $0 - $100,67.01,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23361,5,3) $200 - $350,230.17,1,1,Suburban,0,Web,No merchandise,0,0
23362,9,2) $100 - $200,124.83,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23363,11,2) $100 - $200,107.38,0,1,Suburban,0,Web,No merchandise,0,0
23364,1,3) $200 - $350,335.88,1,0,Urban,0,Multichannel,Mens and Womens merchandise,0,0
23365,1,2) $100 - $200,197.04,0,1,Suburban,0,Web,No merchandise,0,0
23366,5,5) $500 - $750,659.42,1,0,Urban,1,Phone,No merchandise,0,0
23367,5,2) $100 - $200,130.78,1,0,Urban,0,Phone,No merchandise,1,0
23368,10,1) $0 - $100,81.82,1,0,Rural,1,Web,Mens and Womens merchandise,0,0
23369,7,1) $0 - $100,35.21,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
23370,10,1) $0 - $100,29.99,1,0,Suburban,0,Phone,No merchandise,1,0
23371,12,3) $200 - $350,275.46,0,1,Urban,1,Phone,No merchandise,0,0
23372,11,2) $100 - $200,141.75,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23373,1,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
23374,3,1) $0 - $100,29.99,0,1,Rural,1,Web,No merchandise,0,0
23375,6,1) $0 - $100,29.99,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23376,2,1) $0 - $100,29.99,1,0,Urban,0,Phone,No merchandise,0,0
23377,3,1) $0 - $100,57.31,0,1,Urban,1,Phone,No merchandise,1,29.99
23378,2,1) $0 - $100,46.41,0,1,Rural,0,Web,Mens and Womens merchandise,0,0
23379,6,3) $200 - $350,238.92,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23380,6,1) $0 - $100,60.29,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23381,11,2) $100 - $200,163.61,1,0,Urban,0,Phone,Mens and Womens merchandise,1,0
23382,6,1) $0 - $100,29.99,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
23383,8,1) $0 - $100,29.99,1,0,Urban,0,Phone,No merchandise,0,0
23384,1,3) $200 - $350,214.76,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23385,4,1) $0 - $100,43.29,1,0,Suburban,0,Phone,No merchandise,0,0
23386,12,1) $0 - $100,72.57,0,1,Rural,0,Web,No merchandise,0,0
23387,2,3) $200 - $350,210.37,0,1,Urban,0,Web,No merchandise,0,0
23388,5,"6) $750 - $1,000",973.22,1,1,Urban,1,Phone,No merchandise,1,0
23389,6,3) $200 - $350,300.08,0,1,Suburban,1,Web,No merchandise,0,0
23390,1,5) $500 - $750,506.54,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23391,9,4) $350 - $500,379.06,1,0,Suburban,1,Phone,No merchandise,0,0
23392,10,2) $100 - $200,197.61,1,0,Rural,1,Web,Mens and Womens merchandise,1,300.8
23393,5,1) $0 - $100,29.99,1,0,Suburban,1,Phone,No merchandise,0,0
23394,8,2) $100 - $200,165.64,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23395,8,3) $200 - $350,261.55,0,1,Suburban,1,Web,No merchandise,0,0
23396,2,1) $0 - $100,29.99,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23397,4,1) $0 - $100,62.67,0,1,Urban,0,Web,No merchandise,0,0
23398,1,5) $500 - $750,566.36,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
23399,1,1) $0 - $100,76.55,0,1,Suburban,1,Phone,No merchandise,0,0
23400,10,1) $0 - $100,32.61,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23401,9,2) $100 - $200,100.37,1,0,Suburban,0,Phone,No merchandise,0,0
23402,3,1) $0 - $100,33.18,0,1,Urban,0,Phone,Mens and Womens merchandise,0,0
23403,9,3) $200 - $350,206.27,0,1,Urban,1,Web,No merchandise,0,0
23404,4,1) $0 - $100,29.99,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
23405,12,1) $0 - $100,57.95,1,0,Rural,0,Web,No merchandise,1,16
23406,9,2) $100 - $200,127.81,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
23407,10,1) $0 - $100,29.99,1,0,Suburban,1,Phone,No merchandise,0,0
23408,2,"6) $750 - $1,000",776.24,1,1,Urban,1,Multichannel,No merchandise,0,0
23409,2,4) $350 - $500,437.69,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23410,5,3) $200 - $350,293.41,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
23411,1,5) $500 - $750,571.86,1,0,Urban,1,Phone,No merchandise,0,0
23412,4,2) $100 - $200,134.24,0,1,Urban,0,Web,Mens and Womens merchandise,1,0
23413,2,4) $350 - $500,363.11,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
23414,5,3) $200 - $350,278.04,1,0,Urban,0,Phone,No merchandise,0,0
23415,8,1) $0 - $100,34.25,1,0,Urban,1,Phone,No merchandise,1,0
23416,3,1) $0 - $100,92.36,0,1,Suburban,0,Phone,No merchandise,0,0
23417,9,2) $100 - $200,147.71,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
23418,9,1) $0 - $100,29.99,0,1,Suburban,0,Web,Mens and Womens merchandise,1,0
23419,3,5) $500 - $750,737.75,0,1,Rural,1,Phone,No merchandise,0,0
23420,2,4) $350 - $500,352.64,1,0,Suburban,0,Multichannel,Mens and Womens merchandise,0,0
23421,11,3) $200 - $350,262.61,1,1,Suburban,0,Web,Mens and Womens merchandise,0,0
23422,10,1) $0 - $100,58.81,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23423,1,5) $500 - $750,712.15,1,0,Rural,1,Multichannel,Mens and Womens merchandise,0,0
23424,7,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
23425,8,1) $0 - $100,73.73,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
23426,11,1) $0 - $100,91.75,1,0,Suburban,0,Web,No merchandise,0,0
23427,8,1) $0 - $100,54.43,0,1,Rural,0,Web,No merchandise,0,0
23428,7,3) $200 - $350,280.19,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
23429,4,3) $200 - $350,224.15,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23430,10,1) $0 - $100,80.66,0,1,Rural,1,Phone,Mens and Womens merchandise,0,0
23431,10,2) $100 - $200,104.38,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23432,7,3) $200 - $350,329.65,0,1,Urban,1,Phone,Mens and Womens merchandise,1,0
23433,1,1) $0 - $100,37.55,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23434,1,3) $200 - $350,218.87,0,1,Suburban,0,Phone,No merchandise,1,18
23435,6,2) $100 - $200,153.9,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23436,6,4) $350 - $500,382.11,0,1,Suburban,0,Web,No merchandise,1,0
23437,8,3) $200 - $350,201.19,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
23438,1,5) $500 - $750,709.89,1,0,Rural,1,Phone,No merchandise,1,15
23439,6,2) $100 - $200,141.06,0,1,Urban,0,Web,No merchandise,0,0
23440,1,1) $0 - $100,29.99,0,1,Urban,0,Web,No merchandise,0,0
23441,4,3) $200 - $350,320.4,1,1,Suburban,1,Phone,Mens and Womens merchandise,1,0
23442,3,1) $0 - $100,67.79,0,1,Urban,0,Phone,Mens and Womens merchandise,1,0
23443,11,3) $200 - $350,240.32,0,1,Urban,0,Web,Mens and Womens merchandise,0,0
23444,7,1) $0 - $100,72.17,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23445,3,2) $100 - $200,132.47,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23446,10,1) $0 - $100,29.99,0,1,Suburban,1,Web,Mens and Womens merchandise,1,29.99
23447,10,1) $0 - $100,60.86,1,0,Urban,1,Web,No merchandise,0,0
23448,7,4) $350 - $500,499.49,0,1,Suburban,0,Multichannel,No merchandise,1,0
23449,1,3) $200 - $350,263.8,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23450,5,1) $0 - $100,87.46,0,1,Rural,1,Phone,No merchandise,0,0
23451,2,5) $500 - $750,693.13,1,0,Rural,1,Web,No merchandise,0,0
23452,9,2) $100 - $200,170.86,1,0,Urban,0,Web,No merchandise,1,0
23453,2,1) $0 - $100,29.99,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23454,4,3) $200 - $350,248.43,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
23455,10,2) $100 - $200,103.33,1,0,Urban,1,Phone,No merchandise,0,0
23456,4,"7) $1,000 +",1316.24,0,1,Urban,1,Multichannel,Mens and Womens merchandise,0,0
23457,9,3) $200 - $350,258.11,1,0,Rural,1,Multichannel,No merchandise,0,0
23458,8,4) $350 - $500,474.55,1,0,Rural,0,Phone,Mens and Womens merchandise,1,0
23459,1,"7) $1,000 +",2095.48,1,1,Suburban,1,Multichannel,Mens and Womens merchandise,1,0
23460,10,3) $200 - $350,319.61,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23461,9,1) $0 - $100,70.97,1,0,Urban,0,Phone,No merchandise,0,0
23462,2,4) $350 - $500,392.98,1,1,Urban,0,Phone,Mens and Womens merchandise,0,0
23463,6,1) $0 - $100,86.6,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
23464,6,2) $100 - $200,162.72,1,0,Rural,0,Web,Mens and Womens merchandise,1,0
23465,4,1) $0 - $100,29.99,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23466,6,2) $100 - $200,144.06,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23467,3,1) $0 - $100,35.92,1,0,Urban,1,Phone,No merchandise,0,0
23468,2,3) $200 - $350,305.16,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
23469,9,1) $0 - $100,51.79,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23470,1,2) $100 - $200,160.19,0,1,Suburban,1,Phone,Mens and Womens merchandise,1,0
23471,2,5) $500 - $750,708.02,0,1,Suburban,1,Web,Mens and Womens merchandise,1,0
23472,11,4) $350 - $500,466.48,1,1,Urban,0,Web,No merchandise,0,0
23473,10,1) $0 - $100,64.87,1,0,Suburban,1,Web,No merchandise,0,0
23474,6,1) $0 - $100,29.99,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23475,2,1) $0 - $100,55.22,1,0,Suburban,0,Web,No merchandise,0,0
23476,10,2) $100 - $200,103.28,0,1,Urban,1,Phone,No merchandise,0,0
23477,4,1) $0 - $100,43.66,0,1,Urban,0,Web,No merchandise,0,0
23478,1,1) $0 - $100,29.99,0,1,Suburban,1,Phone,No merchandise,0,0
23479,9,5) $500 - $750,567.74,0,1,Urban,1,Phone,No merchandise,0,0
23480,10,1) $0 - $100,29.99,1,0,Suburban,0,Web,No merchandise,0,0
23481,12,4) $350 - $500,381.88,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23482,2,2) $100 - $200,130.96,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
23483,12,2) $100 - $200,128.39,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23484,10,3) $200 - $350,242.78,1,0,Rural,1,Multichannel,No merchandise,0,0
23485,1,2) $100 - $200,192.04,0,1,Suburban,1,Web,No merchandise,0,0
23486,1,2) $100 - $200,127.74,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
23487,6,1) $0 - $100,73.56,0,1,Rural,0,Web,Mens and Womens merchandise,0,0
23488,10,1) $0 - $100,46.91,0,1,Urban,1,Phone,Mens and Womens merchandise,0,0
23489,8,1) $0 - $100,29.99,1,0,Urban,0,Phone,No merchandise,0,0
23490,2,4) $350 - $500,471.64,0,1,Suburban,1,Multichannel,No merchandise,0,0
23491,8,2) $100 - $200,113.35,1,0,Rural,0,Web,No merchandise,0,0
23492,1,2) $100 - $200,103.49,1,0,Rural,1,Phone,No merchandise,0,0
23493,5,5) $500 - $750,700.68,1,1,Suburban,1,Phone,No merchandise,0,0
23494,1,3) $200 - $350,281.49,1,0,Urban,0,Web,No merchandise,0,0
23495,7,5) $500 - $750,530.76,1,1,Urban,1,Phone,No merchandise,1,0
23496,2,4) $350 - $500,379.62,1,0,Suburban,0,Phone,No merchandise,0,0
23497,11,5) $500 - $750,587.31,1,0,Suburban,1,Multichannel,Mens and Womens merchandise,0,0
23498,9,1) $0 - $100,79.86,0,1,Urban,1,Web,No merchandise,0,0
23499,11,1) $0 - $100,76.56,1,0,Urban,0,Web,No merchandise,0,0
23500,10,1) $0 - $100,63.96,1,0,Urban,1,Phone,No merchandise,0,0
23501,9,1) $0 - $100,45.15,0,1,Urban,1,Web,No merchandise,0,0
23502,2,4) $350 - $500,430.53,1,1,Urban,1,Phone,No merchandise,0,0
23503,4,2) $100 - $200,102.71,0,1,Suburban,1,Web,No merchandise,0,0
23504,6,3) $200 - $350,291.5,0,1,Suburban,0,Phone,No merchandise,0,0
23505,12,2) $100 - $200,199.89,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23506,1,3) $200 - $350,229.22,0,1,Urban,0,Multichannel,No merchandise,0,0
23507,2,4) $350 - $500,472.92,1,0,Urban,0,Web,Mens and Womens merchandise,1,0
23508,2,2) $100 - $200,182.85,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23509,5,4) $350 - $500,411.15,1,1,Suburban,1,Phone,No merchandise,0,0
23510,3,3) $200 - $350,232.87,0,1,Urban,1,Web,No merchandise,0,0
23511,2,"7) $1,000 +",1350.14,1,0,Suburban,1,Phone,No merchandise,0,0
23512,9,1) $0 - $100,54.16,0,1,Suburban,0,Phone,Mens and Womens merchandise,1,0
23513,8,5) $500 - $750,514.07,1,0,Urban,1,Phone,Mens and Womens merchandise,0,0
23514,2,2) $100 - $200,151.19,0,1,Urban,1,Phone,No merchandise,0,0
23515,2,"7) $1,000 +",1564.58,0,1,Urban,1,Phone,No merchandise,0,0
23516,1,3) $200 - $350,313.57,1,1,Suburban,1,Web,No merchandise,1,0
23517,6,"6) $750 - $1,000",952.76,0,1,Urban,1,Phone,Mens and Womens merchandise,1,0
23518,8,5) $500 - $750,532.04,0,1,Rural,1,Multichannel,No merchandise,0,0
23519,6,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens and Womens merchandise,0,0
23520,6,1) $0 - $100,29.99,0,1,Suburban,1,Web,Mens and Womens merchandise,0,0
23521,9,1) $0 - $100,32.69,1,0,Suburban,1,Phone,No merchandise,0,0
23522,3,2) $100 - $200,172.59,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
23523,11,4) $350 - $500,405.31,1,1,Suburban,0,Web,No merchandise,0,0
23524,6,2) $100 - $200,157.19,1,0,Rural,1,Phone,Mens and Womens merchandise,0,0
23525,9,1) $0 - $100,44.72,0,1,Rural,1,Web,Mens and Womens merchandise,0,0
23526,9,1) $0 - $100,29.99,0,1,Suburban,1,Phone,No merchandise,0,0
23527,1,4) $350 - $500,389.26,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
23528,1,1) $0 - $100,51.88,1,0,Suburban,1,Web,Mens and Womens merchandise,0,0
23529,9,2) $100 - $200,182.05,0,1,Rural,0,Web,Mens and Womens merchandise,0,0
23530,11,3) $200 - $350,262.99,1,1,Suburban,0,Web,Mens and Womens merchandise,1,0
23531,12,4) $350 - $500,435.06,0,1,Rural,0,Web,No merchandise,0,0
23532,9,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens and Womens merchandise,0,0
23533,11,3) $200 - $350,291.5,1,0,Rural,0,Multichannel,Mens and Womens merchandise,0,0
23534,8,1) $0 - $100,29.99,0,1,Suburban,1,Web,No merchandise,0,0
23535,9,3) $200 - $350,228.59,0,1,Suburban,0,Web,Mens and Womens merchandise,1,44.14
23536,7,1) $0 - $100,29.99,1,0,Suburban,0,Phone,Mens and Womens merchandise,0,0
23537,10,2) $100 - $200,153.93,1,0,Urban,1,Web,Mens and Womens merchandise,0,0
23538,4,2) $100 - $200,134.1,1,0,Suburban,0,Web,Mens and Womens merchandise,0,0
23539,12,1) $0 - $100,34.82,0,1,Suburban,0,Web,Mens and Womens merchandise,0,0
23540,6,3) $200 - $350,348.66,0,1,Suburban,1,Phone,Mens and Womens merchandise,0,0
23541,7,2) $100 - $200,171.86,1,0,Urban,0,Web,Mens and Womens merchandise,0,0
23542,10,1) $0 - $100,37.16,0,1,Suburban,1,Web,No merchandise,0,0
23543,2,1) $0 - $100,52.21,0,1,Urban,1,Phone,No merchandise,0,0
23544,8,2) $100 - $200,135.72,1,0,Suburban,1,Phone,Mens and Womens merchandise,0,0
23545,3,2) $100 - $200,173.22,0,1,Rural,1,Web,No merchandise,0,0
23546,9,1) $0 - $100,61.14,1,0,Suburban,0,Phone,No merchandise,0,0
23547,5,5) $500 - $750,587.12,1,1,Urban,1,Web,Mens and Womens merchandise,1,0
23548,7,2) $100 - $200,110.4,0,1,Suburban,0,Phone,Mens and Womens merchandise,0,0
